"WBGene00011556	T07A5.3.1	ENSG00000137700	SLC37A4"									
"WBGene00011556	T07A5.3.1	ENSG00000179520	SLC17A8"									
"WBGene00011556	T07A5.3.1	ENSG00000134955	SLC37A2"									
"WBGene00011556	T07A5.3.1	ENSG00000119899	SLC17A5"									
"WBGene00011556	T07A5.3.1	ENSG00000124564	SLC17A3"									
"WBGene00011556	T07A5.3.1	ENSG00000146039	SLC17A4"									
"WBGene00011561	T07C4.5.1		"									
"WBGene00011564	T07C5.1c.1		"									
"WBGene00011571	T07C12.7.1		"									
"WBGene00011579	T07D4.2b.1	ENSG00000186732	MPPED1"									
"WBGene00011579	T07D4.2b.1	ENSG00000066382	MPPED2"									
"WBGene00011634	T09A5.5.1		"									
"WBGene00011635	T09A5.7.1		"									
"WBGene00011636	T09A5.8.1		"									
"WBGene00011637	T09A5.9.1		"									
"WBGene00011638	T09A5.11.1	ENSG00000244038	DDOST"									
"WBGene00011639	T09A5.12.1	ENSG00000179059	ZFP42"									
"WBGene00011639	T09A5.12.1	ENSG00000230797	YY2"									
"WBGene00011639	T09A5.12.2	ENSG00000179059	ZFP42"									
"WBGene00011639	T09A5.12.2	ENSG00000230797	YY2"									
"WBGene00011645	T09B9.4.1	ENSG00000108091	CCDC6"									
"WBGene00011648	T09E8.3.1	ENSG00000143786	CNIH3"									
"WBGene00011648	T09E8.3.1	ENSG00000174871	CNIH2"									
"WBGene00011648	T09E8.3.1	ENSG00000100528	CNIH1"									
"WBGene00011674	T10B9.4.1		"									
"WBGene00011676	T10B9.7.1		"									
"WBGene00011687	T10C6.5.1	ENSG00000150316	CWC15"									
"WBGene00011740	T12G3.5.1	ENSG00000111639	MRPL51"									
"WBGene00011743	T13F2.2.1	ENSG00000113387	SUB1"									
"WBGene00011775	T14G10.5a.1	ENSG00000181789	COPG1"									
"WBGene00011775	T14G10.5a.1	ENSG00000158623	COPG2"									
"WBGene00011775	T14G10.5a.2	ENSG00000181789	COPG1"									
"WBGene00011775	T14G10.5a.2	ENSG00000158623	COPG2"									
"WBGene00011788	T15H9.2.1		"									
"WBGene00011814	T16H12.4.1	ENSG00000145736	GTF2H2"									
"WBGene00011814	T16H12.4.1	ENSG00000183474	GTF2H2C"									
"WBGene00011815	T16H12.5a.1	ENSG00000144228	SPOPL"									
"WBGene00011824	T18D3.7a.1	ENSG00000102804	TSC22D1"									
"WBGene00011824	T18D3.7a.1	ENSG00000166925	TSC22D4"									
"WBGene00011824	T18D3.7a.1	ENSG00000157514	TSC22D3"									
"WBGene00011824	T18D3.7a.1	ENSG00000196428	TSC22D2"									
"WBGene00011828	T19A6.3a.1	ENSG00000205423	CNEP1R1"									
"WBGene00011834	T19B10.6.1	ENSG00000010072	SPRTN"									
"WBGene00011834	T19B10.6.2	ENSG00000010072	SPRTN"									
"WBGene00011834	T19B10.6.3	ENSG00000010072	SPRTN"									
"WBGene00011849	T19H5.4.1		"									
"WBGene00011867	T20G5.1.1	ENSG00000070371	CLTCL1"									
"WBGene00011867	T20G5.1.1	ENSG00000141367	CLTC"									
"WBGene00011867	T20G5.1.1	ENSG00000162994	CLHC1"									
"WBGene00011884	T21B10.2a.1	ENSG00000108515	ENO3"									
"WBGene00011884	T21B10.2a.1	ENSG00000111674	ENO2"									
"WBGene00011884	T21B10.2a.1	ENSG00000188316	ENO4"									
"WBGene00011884	T21B10.2a.1	ENSG00000074800	ENO1"									
"WBGene00011884	T21B10.2a.2	ENSG00000108515	ENO3"									
"WBGene00011884	T21B10.2a.2	ENSG00000111674	ENO2"									
"WBGene00011884	T21B10.2a.2	ENSG00000188316	ENO4"									
"WBGene00011884	T21B10.2a.2	ENSG00000074800	ENO1"									
"WBGene00011892	T21C9.4.1	ENSG00000100632	ERH"									
"WBGene00011897	T21C9.12a.1	ENSG00000105197	TIMM50"									
"WBGene00011904	T21H8.1h.1	ENSG00000110841	PPFIBP1"									
"WBGene00011904	T21H8.1h.1	ENSG00000166387	PPFIBP2"									
"WBGene00011932	T22G5.5a.1		"									
"WBGene00011938	T22H6.2b.1	ENSG00000059573	ALDH18A1"									
"WBGene00011944	T23D8.3.1	ENSG00000135521	LTV1"									
"WBGene00011953	T23F11.1.1		"									
"WBGene00011962	T23G5.2a.1	ENSG00000103184	SEC14L5"									
"WBGene00011962	T23G5.2a.1	ENSG00000100003	SEC14L2"									
"WBGene00011962	T23G5.2a.1	ENSG00000214491	SEC14L6"									
"WBGene00011962	T23G5.2a.1	ENSG00000133488	SEC14L4"									
"WBGene00011962	T23G5.2a.1	ENSG00000100012	SEC14L3"									
"WBGene00011963	T23G5.3.1		"									
"WBGene00011964	T23G5.6.1	ENSG00000101457	DNTTIP1"									
"WBGene00012000	T24H10.1.1		"									
"WBGene00012015	T25B9.9.1	ENSG00000142657	PGD"									
"WBGene00012019	T25E12.4a.1		"									
"WBGene00012031	T25G3.4.1	ENSG00000115159	GPD2"									
"WBGene00012059	T26G10.1.1	ENSG00000213782	DDX47"									
"WBGene00012075	T27A8.3.1	ENSG00000111142	METAP2"									
"WBGene00012105	T27F6.6.1	ENSG00000135587	SMPD2"									
"WBGene00012105	T27F6.6.2	ENSG00000135587	SMPD2"									
"WBGene00012132	T28F3.6.1		"									
"WBGene00012137	T28F4.2.1		"									
"WBGene00012187	W01G7.3.1	ENSG00000228049	POLR2J2"									
"WBGene00012187	W01G7.3.1	ENSG00000005075	POLR2J"									
"WBGene00012187	W01G7.3.1	ENSG00000285437	POLR2J3"									
"WBGene00012205	W02B12.10.1	ENSG00000037897	METTL1"									
"WBGene00012230	W03H9.4a.1	ENSG00000105298	CACTIN"									
"WBGene00012276	W05B10.1.1		"									
"WBGene00012287	W05H5.6.1		"									
"WBGene00012298	W06D4.4.1	ENSG00000132600	PRMT7"									
"WBGene00012342	W08D2.7.1	ENSG00000039123	MTREX"									
"WBGene00012344	W08E3.3a.1	ENSG00000138430	OLA1"									
"WBGene00012344	W08E3.3a.2	ENSG00000138430	OLA1"									
"WBGene00012352	W09C5.5.1		"									
"WBGene00012375	W09H1.5.1	ENSG00000116353	MECR"									
"WBGene00012376	W10D5.2.1	ENSG00000115286	NDUFS7"									
"WBGene00012376	W10D5.2.2	ENSG00000115286	NDUFS7"									
"WBGene00012382	Y5F2A.1.1		"									
"WBGene00012460	Y17G7B.4.1	ENSG00000095059	DHPS"									
"WBGene00012469	Y17G7B.18a.1	ENSG00000146834	MEPCE"									
"WBGene00012479	Y18D10A.9.1	ENSG00000144021	CIAO1"									
"WBGene00012544	Y37D8A.2.1	ENSG00000121316	PLBD1"									
"WBGene00012544	Y37D8A.2.1	ENSG00000151176	PLBD2"									
"WBGene00012550	Y37D8A.10.1	ENSG00000118363	SPCS2"									
"WBGene00012553	Y37D8A.14.1	ENSG00000178741	COX5A"									
"WBGene00012555	Y37D8A.17a.1	ENSG00000109133	TMEM33"									
"WBGene00012556	Y37D8A.18.1	ENSG00000048544	MRPS10"									
"WBGene00012578	Y37H9A.3.1	ENSG00000132024	CC2D1A"									
"WBGene00012578	Y37H9A.3.1	ENSG00000154222	CC2D1B"									
"WBGene00012608	Y38F1A.6.1	ENSG00000147576	ADHFE1"									
"WBGene00012608	Y38F1A.6.2	ENSG00000147576	ADHFE1"									
"WBGene00012608	Y38F1A.6.3	ENSG00000147576	ADHFE1"									
"WBGene00012608	Y38F1A.6.4	ENSG00000147576	ADHFE1"									
"WBGene00012608	Y38F1A.6.5	ENSG00000147576	ADHFE1"									
"WBGene00012608	Y38F1A.6.6	ENSG00000147576	ADHFE1"									
"WBGene00012608	Y38F1A.6.7	ENSG00000147576	ADHFE1"									
"WBGene00012652	Y39A1A.14.1	ENSG00000126749	EMG1"									
"WBGene00012676	Y39B6A.14.1	ENSG00000198301	SDAD1"									
"WBGene00012692	Y39B6A.33.1	ENSG00000105373	NOP53"									
"WBGene00012693	Y39B6A.34a.1	ENSG00000256053	COA8"									
"WBGene00012713	Y39E4A.3a.1	ENSG00000248098	BCKDHA"									
"WBGene00012713	Y39E4A.3a.2	ENSG00000248098	BCKDHA"									
"WBGene00012759	Y41C4A.13.1		"									
"WBGene00012768	Y41E3.10a.1		"									
"WBGene00012835	Y43F8C.14.1	ENSG00000011426	ANLN"									
"WBGene00012867	Y45F10A.4.1	ENSG00000179918	SEPHS2"									
"WBGene00012867	Y45F10A.4.1	ENSG00000086475	SEPHS1"									
"WBGene00012867	Y45F10A.4.2	ENSG00000179918	SEPHS2"									
"WBGene00012867	Y45F10A.4.2	ENSG00000086475	SEPHS1"									
"WBGene00012880	Y45F10C.4.1		"									
"WBGene00012888	Y45F10D.9.1		"									
"WBGene00012896	Y46G5A.4.1	ENSG00000181381	DDX60L"									
"WBGene00012932	Y47D3A.21.1	ENSG00000139726	DENR"									
"WBGene00012964	Y48A6B.3.1	ENSG00000145912	NHP2"									
"WBGene00012970	Y48A6B.9a.1		"									
"WBGene00012978	Y48B6A.1.1	ENSG00000261236	BOP1"									
"WBGene00012982	Y48B6A.11.1	ENSG00000107077	KDM4C"									
"WBGene00013025	Y49A3A.2.1	ENSG00000114573	ATP6V1A"									
"WBGene00013034	Y49E10.11a.1		"									
"WBGene00013034	Y49E10.11a.2		"									
"WBGene00013038	Y49E10.19.1		"									
"WBGene00013038	Y49E10.19.2		"									
"WBGene00013103	Y51H4A.7.1	ENSG00000159650	UROC1"									
"WBGene00013103	Y51H4A.7.2	ENSG00000159650	UROC1"									
"WBGene00013111	Y51H4A.17a.1	ENSG00000138378	STAT4"									
"WBGene00013111	Y51H4A.17a.1	ENSG00000168610	STAT3"									
"WBGene00013111	Y51H4A.17a.1	ENSG00000115415	STAT1"									
"WBGene00013111	Y51H4A.17a.1	ENSG00000170581	STAT2"									
"WBGene00013122	Y52B11A.2a.1	ENSG00000154059	IMPACT"									
"WBGene00013127	Y52B11A.8.1		"									
"WBGene00013140	Y53C12A.4.1	ENSG00000102547	CAB39L"									
"WBGene00013140	Y53C12A.4.1	ENSG00000135932	CAB39"									
"WBGene00013144	Y53C12B.2.1	ENSG00000115946	PNO1"									
"WBGene00013160	Y53F4B.13a.1	ENSG00000137200	CMTR1"									
"WBGene00013176	Y53F4B.39a.1	ENSG00000147592	LACTB2"									
"WBGene00013188	Y54E2A.2.1	ENSG00000105771	SMG9"									
"WBGene00013188	Y54E2A.2.2	ENSG00000105771	SMG9"									
"WBGene00013188	Y54E2A.2.3	ENSG00000105771	SMG9"									
"WBGene00013188	Y54E2A.2.4	ENSG00000105771	SMG9"									
"WBGene00013197	Y54E5A.1.1	ENSG00000168350	DEGS2"									
"WBGene00013197	Y54E5A.1.1	ENSG00000143753	DEGS1"									
"WBGene00013197	Y54E5A.1.2	ENSG00000168350	DEGS2"									
"WBGene00013197	Y54E5A.1.2	ENSG00000143753	DEGS1"									
"WBGene00013219	Y54G11A.11.1	ENSG00000130165	ELOF1"									
"WBGene00013219	Y54G11A.11.2	ENSG00000130165	ELOF1"									
"WBGene00013269	Y57A10A.29.1	ENSG00000167985	SDHAF2"									
"WBGene00013301	Y57G11C.3a.1	ENSG00000130313	PGLS"									
"WBGene00013324	Y57G11C.34.1	ENSG00000125445	MRPS7"									
"WBGene00013405	Y63D3A.4.1	ENSG00000111802	TDP2"									
"WBGene00013514	Y73F4A.1.1		"									
"WBGene00013515	Y73F4A.2.1		"									
"WBGene00013561	Y75B8A.31.1	ENSG00000113391	ARB2A"									
"WBGene00013598	Y87G2A.10a.1	ENSG00000160948	VPS28"									
"WBGene00013606	Y102A5A.1.1	ENSG00000144712	CAND2"									
"WBGene00013606	Y102A5A.1.1	ENSG00000111530	CAND1"									
"WBGene00013650	Y105C5B.9.1	ENSG00000175287	PHYHD1"									
"WBGene00013689	Y105E8B.4.1		"									
"WBGene00013697	Y106G6A.5a.1	ENSG00000003249	DBNDD1"									
"WBGene00013697	Y106G6A.5a.1	ENSG00000047579	DTNBP1"									
"WBGene00013697	Y106G6A.5a.1	ENSG00000244274	DBNDD2"									
"WBGene00013708	Y106G6E.4.1	ENSG00000136371	MTHFS"									
"WBGene00013725	Y106G6H.15.1		"									
"WBGene00013736	Y111B2A.13.1	ENSG00000140307	GTF2A2"									
"WBGene00013737	Y111B2A.15.1	ENSG00000169902	TPST1"									
"WBGene00013737	Y111B2A.15.1	ENSG00000128294	TPST2"									
"WBGene00013765	Y113G7B.16.1	ENSG00000108465	CDK5RAP3"									
"WBGene00013847	ZC84.3.1	ENSG00000198718	TOGARAM1"									
"WBGene00013847	ZC84.3.1	ENSG00000189350	TOGARAM2"									
"WBGene00013847	ZC84.3.1	ENSG00000163539	CLASP2"									
"WBGene00013848	ZC84.4.1		"									
"WBGene00013854	ZC116.2.1	ENSG00000172115	CYCS"									
"WBGene00013855	ZC116.3.1		"									
"WBGene00013858	ZC168.6.1		"									
"WBGene00013862	ZC302.2a.1		"									
"WBGene00013870	ZC373.5.1	ENSG00000149089	APIP"									
"WBGene00013894	ZC434.8.1		"									
"WBGene00013925	ZK20.4a.1	ENSG00000162377	COA7"									
"WBGene00013958	ZK265.6.1	ENSG00000048162	NOP16"									
"WBGene00013983	ZK512.2a.1	ENSG00000111364	DDX55"									
"WBGene00013984	ZK512.4.1	ENSG00000143742	SRP9"									
"WBGene00013985	ZK512.5a.1		"									
"WBGene00014000	ZK550.6.1	ENSG00000107537	PHYH"									
"WBGene00014004	ZK593.8.1	ENSG00000198855	FICD"									
"WBGene00014011	ZK632.2.1	ENSG00000163798	SLC4A1AP"									
"WBGene00014013	ZK632.4.1	ENSG00000178802	MPI"									
"WBGene00014014	ZK632.5.1		"									
"WBGene00014015	ZK632.7.1	ENSG00000152520	PAN3"									
"WBGene00014015	ZK632.7.2	ENSG00000152520	PAN3"									
"WBGene00014016	ZK632.9.1		"									
"WBGene00014017	ZK632.10.1		"									
"WBGene00014017	ZK632.10.2		"									
"WBGene00014018	ZK632.11.1	ENSG00000033030	ZCCHC8"									
"WBGene00014019	ZK632.12.1	ENSG00000175895	PLEKHF2"									
"WBGene00014022	ZK637.2.1	ENSG00000035141	FAM136A"									
"WBGene00014023	ZK637.3.1	ENSG00000129636	ITFG1"									
"WBGene00014025	ZK637.5.1	ENSG00000198356	GET3"									
"WBGene00014028	ZK637.10.1	ENSG00000184470	TXNRD2"									
"WBGene00014030	ZK637.13.1		"									
"WBGene00014031	ZK637.14.1		"									
"WBGene00014036	ZK643.5.1		"									
"WBGene00014054	ZK669.4.1	ENSG00000137992	DBT"									
"WBGene00014060	ZK673.4.1		"									
"WBGene00014062	ZK673.6.1		"									
"WBGene00014083	ZK795.3.1	ENSG00000136718	IMP4"									
"WBGene00014098	ZK836.2a.1	ENSG00000181192	DHTKD1"									
"WBGene00014112	ZK856.11.1	ENSG00000175376	EIF1AD"									
"WBGene00014115	ZK858.1.1	ENSG00000121274	TENT4B"									
"WBGene00014115	ZK858.1.1	ENSG00000112941	TENT4A"									
"WBGene00014117	ZK858.3.1	ENSG00000090659	CD209"									
"WBGene00014117	ZK858.3.1	ENSG00000161944	ASGR2"									
"WBGene00014117	ZK858.3.1	ENSG00000198178	CLEC4C"									
"WBGene00014117	ZK858.3.1	ENSG00000187912	CLEC17A"									
"WBGene00014117	ZK858.3.1	ENSG00000104921	FCER2"									
"WBGene00014117	ZK858.3.1	ENSG00000166523	CLEC4E"									
"WBGene00014117	ZK858.3.1	ENSG00000205846	CLEC6A"									
"WBGene00014117	ZK858.3.1	ENSG00000132514	CLEC10A"									
"WBGene00014117	ZK858.3.1	ENSG00000104938	CLEC4M"									
"WBGene00014117	ZK858.3.1	ENSG00000152672	CLEC4F"									
"WBGene00014117	ZK858.3.1	ENSG00000116031	CD207"									
"WBGene00014117	ZK858.3.1	ENSG00000182566	CLEC4G"									
"WBGene00014117	ZK858.3.1	ENSG00000141505	ASGR1"									
"WBGene00014117	ZK858.3.1	ENSG00000166527	CLEC4D"									
"WBGene00014117	ZK858.3.1	ENSG00000111729	CLEC4A"									
"WBGene00014123	ZK863.3.1	ENSG00000134014	ELP3"									
"WBGene00014165	ZK945.3.1	ENSG00000080608	PUM3"									
"WBGene00014168	ZK945.6a.1		"									
"WBGene00014169	ZK945.7.1		"									
"WBGene00014170	ZK945.8.1		"									
"WBGene00014172	ZK970.2d.1	ENSG00000125656	CLPP"									
"WBGene00014177	ZK1010.3.1	ENSG00000273748	"									
"WBGene00014177	ZK1010.3.1	ENSG00000109536	FRG1"									
"WBGene00014202	ZK1058.1.1	ENSG00000146085	MMUT"									
"WBGene00014203	ZK1058.3.1	ENSG00000213930	GALT"									
"WBGene00014213	ZK1073.1.1	ENSG00000103034	NDRG4"									
"WBGene00014213	ZK1073.1.1	ENSG00000101079	NDRG3"									
"WBGene00014213	ZK1073.1.1	ENSG00000165795	NDRG2"									
"WBGene00014213	ZK1073.1.1	ENSG00000104419	NDRG1"									
"WBGene00014213	ZK1073.1.2	ENSG00000103034	NDRG4"									
"WBGene00014213	ZK1073.1.2	ENSG00000101079	NDRG3"									
"WBGene00014213	ZK1073.1.2	ENSG00000165795	NDRG2"									
"WBGene00014213	ZK1073.1.2	ENSG00000104419	NDRG1"									
"WBGene00014218	ZK1098.1a.1	ENSG00000196504	PRPF40A"									
"WBGene00014218	ZK1098.1a.1	ENSG00000110844	PRPF40B"									
"WBGene00014219	ZK1098.2.1		"									
"WBGene00014221	ZK1098.4.1	ENSG00000111361	EIF2B1"									
"WBGene00014222	ZK1098.5.1	ENSG00000173626	TRAPPC3L"									
"WBGene00014222	ZK1098.5.1	ENSG00000054116	TRAPPC3"									
"WBGene00014224	ZK1098.7.1	ENSG00000181610	MRPS23"									
"WBGene00014227	ZK1128.1.1	ENSG00000003509	NDUFAF7"									
"WBGene00014228	ZK1128.2a.1	ENSG00000127804	METTL16"									
"WBGene00014232	ZK1128.6a.1	ENSG00000135912	TTLL4"									
"WBGene00014243	ZK1251.9a.1	ENSG00000145041	DCAF1"									
"WBGene00014244	ZK1307.1a.1		"									
"WBGene00014245	ZK1307.2.1		"									
"WBGene00014250	ZK1307.9.1	ENSG00000104957	YJU2B"									
"WBGene00014251	ZK1320.1.1	ENSG00000197448	GSTK1"									
"WBGene00014252	ZK1320.2.1		"									
"WBGene00014253	ZK1320.3.1		"									
"WBGene00014255	ZK1320.5.1		"									
"WBGene00014256	ZK1320.7.1	ENSG00000204438	GPANK1"									
"WBGene00015010	B0041.6a.1	ENSG00000150787	PTS"									
"WBGene00015047	B0218.1.1	ENSG00000117480	FAAH"									
"WBGene00015047	B0218.1.2	ENSG00000117480	FAAH"									
"WBGene00015047	B0218.1.3	ENSG00000117480	FAAH"									
"WBGene00015059	B0228.1.1		"									
"WBGene00015061	B0228.4c.1	ENSG00000144550	CPNE9"									
"WBGene00015061	B0228.4c.1	ENSG00000178773	CPNE7"									
"WBGene00015061	B0228.4c.1	ENSG00000140848	CPNE2"									
"WBGene00015061	B0228.4c.1	ENSG00000196353	CPNE4"									
"WBGene00015061	B0228.4c.1	ENSG00000100884	CPNE6"									
"WBGene00015062	B0228.5a.1		"									
"WBGene00015064	B0228.7.1	ENSG00000099810	MTAP"									
"WBGene00015064	B0228.7.2	ENSG00000099810	MTAP"									
"WBGene00015066	B0228.9.1		"									
"WBGene00015088	B0252.3b.1	ENSG00000146477	SLC22A3"									
"WBGene00015088	B0252.3b.1	ENSG00000197375	SLC22A5"									
"WBGene00015088	B0252.3b.1	ENSG00000197208	SLC22A4"									
"WBGene00015088	B0252.3b.1	ENSG00000197891	SLC22A12"									
"WBGene00015088	B0252.3b.1	ENSG00000197901	SLC22A6"									
"WBGene00015088	B0252.3b.1	ENSG00000175003	SLC22A1"									
"WBGene00015088	B0252.3b.1	ENSG00000168065	SLC22A11"									
"WBGene00015088	B0252.3b.1	ENSG00000149742	SLC22A9"									
"WBGene00015088	B0252.3b.1	ENSG00000144671	SLC22A14"									
"WBGene00015088	B0252.3b.1	ENSG00000184999	SLC22A10"									
"WBGene00015088	B0252.3b.1	ENSG00000197658	SLC22A24"									
"WBGene00015088	B0252.3b.1	ENSG00000196600	SLC22A25"									
"WBGene00015099	B0280.1a.1	ENSG00000137955	RABGGTB"									
"WBGene00015101	B0280.3.1	ENSG00000153574	RPIA"									
"WBGene00015101	B0280.3.2	ENSG00000153574	RPIA"									
"WBGene00015102	B0280.5.1		"									
"WBGene00015104	B0280.9.1		"									
"WBGene00015105	B0280.10a.1		"									
"WBGene00015116	B0286.3.1	ENSG00000128050	PAICS"									
"WBGene00015119	B0302.2.1		"									
"WBGene00015122	B0302.5.1		"									
"WBGene00015124	B0303.2.1	ENSG00000166741	NNMT"									
"WBGene00015124	B0303.2.1	ENSG00000241644	INMT"									
"WBGene00015124	B0303.2.1	ENSG00000141744	PNMT"									
"WBGene00015124	B0303.2.2	ENSG00000166741	NNMT"									
"WBGene00015124	B0303.2.2	ENSG00000241644	INMT"									
"WBGene00015124	B0303.2.2	ENSG00000141744	PNMT"									
"WBGene00015125	B0303.3.1	ENSG00000138029	HADHB"									
"WBGene00015125	B0303.3.2	ENSG00000138029	HADHB"									
"WBGene00015128	B0303.7a.1	ENSG00000156463	SH3RF2"									
"WBGene00015128	B0303.7a.1	ENSG00000100365	NCF4"									
"WBGene00015128	B0303.7a.1	ENSG00000172985	SH3RF3"									
"WBGene00015128	B0303.7a.1	ENSG00000141985	SH3GL1"									
"WBGene00015128	B0303.7a.1	ENSG00000154447	SH3RF1"									
"WBGene00015128	B0303.7a.1	ENSG00000095637	SORBS1"									
"WBGene00015128	B0303.7a.1	ENSG00000107295	SH3GL2"									
"WBGene00015128	B0303.7a.1	ENSG00000148341	SH3GLB2"									
"WBGene00015128	B0303.7a.1	ENSG00000097033	SH3GLB1"									
"WBGene00015128	B0303.7a.1	ENSG00000109686	SH3D19"									
"WBGene00015128	B0303.7a.1	ENSG00000154556	SORBS2"									
"WBGene00015128	B0303.7a.1	ENSG00000120896	SORBS3"									
"WBGene00015130	B0303.9.1	ENSG00000139719	VPS33A"									
"WBGene00015132	B0303.14.1		"									
"WBGene00015133	B0303.15.1	ENSG00000174547	MRPL11"									
"WBGene00015138	B0310.2a.1		"									
"WBGene00015141	B0310.5a.1	ENSG00000168671	UGT3A2"									
"WBGene00015141	B0310.5a.1	ENSG00000288705	UGT1A5"									
"WBGene00015141	B0310.5a.1	ENSG00000244474	UGT1A4"									
"WBGene00015141	B0310.5a.1	ENSG00000288702	UGT1A3"									
"WBGene00015141	B0310.5a.1	ENSG00000167165	UGT1A6"									
"WBGene00015141	B0310.5a.1	ENSG00000135220	UGT2A3"									
"WBGene00015141	B0310.5a.1	ENSG00000241635	UGT1A1"									
"WBGene00015141	B0310.5a.1	ENSG00000174607	UGT8"									
"WBGene00015141	B0310.5a.1	ENSG00000171234	UGT2B7"									
"WBGene00015141	B0310.5a.1	ENSG00000156096	UGT2B4"									
"WBGene00015141	B0310.5a.1	ENSG00000271271	UGT2A2"									
"WBGene00015141	B0310.5a.1	ENSG00000173610	UGT2A1"									
"WBGene00015141	B0310.5a.1	ENSG00000145626	UGT3A1"									
"WBGene00015141	B0310.5a.1	ENSG00000213759	UGT2B11"									
"WBGene00015141	B0310.5a.1	ENSG00000135226	UGT2B28"									
"WBGene00015141	B0310.5a.1	ENSG00000109181	UGT2B10"									
"WBGene00015141	B0310.5a.1	ENSG00000196620	UGT2B15"									
"WBGene00015141	B0310.5a.1	ENSG00000197888	UGT2B17"									
"WBGene00015141	B0310.5a.1	ENSG00000242366	UGT1A8"									
"WBGene00015141	B0310.5a.1	ENSG00000242515	UGT1A10"									
"WBGene00015141	B0310.5a.1	ENSG00000244122	UGT1A7"									
"WBGene00015141	B0310.5a.1	ENSG00000241119	UGT1A9"									
"WBGene00015150	B0336.13.1	ENSG00000140307	GTF2A2"									
"WBGene00015157	B0361.3.1		"									
"WBGene00015159	B0361.5b.1	ENSG00000241878	PISD"									
"WBGene00015160	B0361.6.1	ENSG00000198917	SPOUT1"									
"WBGene00015163	B0361.9.1		"									
"WBGene00015168	B0403.4.1	ENSG00000143870	PDIA6"									
"WBGene00015176	B0414.8a.1	ENSG00000149823	VPS51"									
"WBGene00015181	B0416.5.1	ENSG00000169026	SLC49A3"									
"WBGene00015185	B0432.3.1	ENSG00000182154	MRPL41"									
"WBGene00015203	B0495.2a.1		"									
"WBGene00015204	B0495.5.1	ENSG00000006282	SPATA20"									
"WBGene00015204	B0495.5.2	ENSG00000006282	SPATA20"									
"WBGene00015205	B0495.6.1		"									
"WBGene00015207	B0495.8a.1	ENSG00000007392	LUC7L"									
"WBGene00015207	B0495.8a.1	ENSG00000146963	LUC7L2"									
"WBGene00015208	B0495.9.1		"									
"WBGene00015219	B0507.2.1	ENSG00000162819	BROX"									
"WBGene00015248	B0546.1.1	ENSG00000130770	ATP5IF1"									
"WBGene00015294	C01C10.2a.1		"									
"WBGene00015310	C01G5.8a.1	ENSG00000198690	FAN1"									
"WBGene00015322	C02B8.3.1		"									
"WBGene00015324	C02B8.6.1	ENSG00000118518	RNF146"									
"WBGene00015327	C02B10.2.1	ENSG00000143553	SNAPIN"									
"WBGene00015332	C02C2.1.1		"									
"WBGene00015337	C02D5.3.1	ENSG00000065621	GSTO2"									
"WBGene00015337	C02D5.3.1	ENSG00000276950	GSTT4"									
"WBGene00015337	C02D5.3.1	ENSG00000099984	GSTT2"									
"WBGene00015337	C02D5.3.1	ENSG00000133433	GSTT2B"									
"WBGene00015346	C02F5.3.1	ENSG00000108591	DRG2"									
"WBGene00015347	C02F5.4.1	ENSG00000101413	RPRD1B"									
"WBGene00015347	C02F5.4.1	ENSG00000141425	RPRD1A"									
"WBGene00015349	C02F5.6b.1	ENSG00000162639	HENMT1"									
"WBGene00015350	C02F5.7b.1	ENSG00000107872	FBXL15"									
"WBGene00015350	C02F5.7b.1	ENSG00000145743	FBXL17"									
"WBGene00015350	C02F5.7b.1	ENSG00000005812	FBXL3"									
"WBGene00015350	C02F5.7b.1	ENSG00000182325	FBXL6"									
"WBGene00015350	C02F5.7b.1	ENSG00000145604	SKP2"									
"WBGene00015350	C02F5.7b.1	ENSG00000118564	FBXL5"									
"WBGene00015350	C02F5.7b.1	ENSG00000161040	FBXL13"									
"WBGene00015350	C02F5.7b.1	ENSG00000153558	FBXL2"									
"WBGene00015350	C02F5.7b.1	ENSG00000108306	FBXL20"									
"WBGene00015350	C02F5.7b.1	ENSG00000183580	FBXL7"									
"WBGene00015350	C02F5.7b.1	ENSG00000099364	FBXL19"									
"WBGene00015350	C02F5.7b.1	ENSG00000197361	FBXL22"									
"WBGene00015350	C02F5.7b.1	ENSG00000155034	FBXL18"									
"WBGene00015351	C02F5.10.1		"									
"WBGene00015352	C02F5.12.1		"									
"WBGene00015357	C02F12.8.1		"									
"WBGene00015373	C03B1.2.1		"									
"WBGene00015386	C03B8.3.1	ENSG00000164983	TMEM65"									
"WBGene00015387	C03F11.1.1	ENSG00000143603	KCNN3"									
"WBGene00015387	C03F11.1.1	ENSG00000080709	KCNN2"									
"WBGene00015387	C03F11.1.1	ENSG00000105642	KCNN1"									
"WBGene00015387	C03F11.1.1	ENSG00000104783	KCNN4"									
"WBGene00015390	C03F11.4.1		"									
"WBGene00015390	C03F11.4.2		"									
"WBGene00015390	C03F11.4.3		"									
"WBGene00015391	C03G5.1.1	ENSG00000073578	SDHA"									
"WBGene00015413	C04C3.3.1	ENSG00000168291	PDHB"									
"WBGene00015418	C04D8.1a.1	ENSG00000275832	ARHGAP23"									
"WBGene00015429	C04E7.2.1		"									
"WBGene00015477	C05D10.1a.1		"									
"WBGene00015478	C05D10.2a.1	ENSG00000181085	MAPK15"									
"WBGene00015481	C05D11.1.1	ENSG00000010256	UQCRC1"									
"WBGene00015484	C05D11.7a.1		"									
"WBGene00015487	C05D11.10.1	ENSG00000239789	MRPS17"									
